PortNo,PortfolioName,PeriodEndDateType,PeriodEndDate,AccessionId,Report URL
125610,GS Focused International Equity,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
125610,GS Focused International Equity,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
125610,GS Focused International Equity,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
125410,GS Asia Equity,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
232790,GS Emerging Markets Eq,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
125650,GS US Equity Insights,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
225400,GS Large Cap Growth Insights,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
226390,GS Intl Eqty Insights,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
227340,GS Small Cap Equity Insights,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
234580,GS Intl Small Cap,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457841,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457841&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457842,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457842&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457844,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457844&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457845,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457845&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457847,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457847&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457849,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457849&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457850,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457850&SequenceNum=1
769162,GS BRIC,ANNUAL,31.10.2014,119312514457852,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312514457852&SequenceNum=1
268880,Schwab Hedged Equity,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
273780,Schwab Small Cap Equity,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
274690,Schwab Dividend Equity,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
771252,Schwab Fndmntl Em Mkts Lg Co Idx,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
771253,Schwab Fundmntl Intl Sm Co Idx,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
771501,Schwab Target 2015,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
771502,Schwab Target 2025,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
771503,Schwab Target 2035,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
771813,Schwab Intl Core Equity,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
777013,Schwab Target 2045,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
777014,Schwab Target 2050,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
777015,Schwab Target 2055,ANNUAL,31.10.2014,95012315000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=95012315000008&SequenceNum=1
108810,Capital World Growth & Income,ANNUAL,30.11.2014,5193115000086,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000086&SequenceNum=1
142190,New Economy,ANNUAL,30.11.2014,5193115000087,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=5193115000087&SequenceNum=1
777646,Goldman Sachs MLP Income Opp,ANNUAL,30.11.2014,119312515037527,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515037527&SequenceNum=1
142140,T Rowe Price Media & Telecomm,ANNUAL,31.12.2014,120677415000541,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000541&SequenceNum=1
149810,T Rowe Price Balanced,ANNUAL,31.12.2014,120677415000590,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000590&SequenceNum=1
149820,T Rowe Price BlueChipGrowth,ANNUAL,31.12.2014,120677415000567,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000567&SequenceNum=1
149850,T Rowe Price Capital App,ANNUAL,31.12.2014,120677415000583,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000583&SequenceNum=1
149860,T Rowe Price Capital Opp,ANNUAL,31.12.2014,120677415000582,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000582&SequenceNum=1
149870,T Rowe Price Dividend Gro,ANNUAL,31.12.2014,120677415000562,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000562&SequenceNum=1
149900,T Rowe Price Equity Income,ANNUAL,31.12.2014,120677415000560,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000560&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000546,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000546&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000555,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000555&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000558,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000558&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000570,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000570&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000571,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000571&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000572,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000572&SequenceNum=1
925420,T. Rowe Price Health Science,ANNUAL,31.12.2014,120677415000592,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000592&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000546,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000546&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000555,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000555&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000558,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000558&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000570,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000570&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000571,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000571&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000572,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000572&SequenceNum=1
925410,T. Rowe Price Equity Index 500,ANNUAL,31.12.2014,120677415000592,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000592&SequenceNum=1
925400,T. Rowe Price Blue Chip Growth,ANNUAL,31.12.2014,120677415000546,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000546&SequenceNum=1
925400,T. Rowe Price Blue Chip Growth,ANNUAL,31.12.2014,120677415000555,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000555&SequenceNum=1
925400,T. Rowe Price Blue Chip Growth,ANNUAL,31.12.2014,120677415000558,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=120677415000558&SequenceNum=1
